ts	imei	mwra	p.android.packageinstaller	p.android.documentsui	p.android.chrome	p.android.settings	p.android.externalstorage	p.system	p.android.gm	p.browser.provider	p.katana	p.android.vending	p.notifier	p.android.gms	p.process.gapps	p.simulator	p.android.defcontainer	p.olauncher	p.google	p.inputmethod.latin	p.dogalize	p.gms.persistent
2018-05-15 07:07:00	359043379931766783	1.00000	13.07249	9.02283	9.74159	11.29656	12.00070	13.84068	11.87379	61.96993	35.86998	76.03440	73.81053	54.69488	13.40434	7.51382	24.82325	45.29923	61.73968	55.15227	32.00099	62.88929
2018-05-15 07:08:00	863033069630348891	1.00000	12.26918	9.81689	10.74516	15.94386	8.59907	12.67427	10.58132	34.45270	5.73818	55.99288	41.81891	67.44922	50.10724	80.32748	6.35890	31.43675	64.19288	2.27158	48.15215	67.30594
2018-05-15 07:09:00	8630330696303481016	1.00000	11.45477	9.52535	15.58825	10.74781	9.80850	14.73646	16.64837	56.30426	60.44646	47.84058	62.77517	54.98595	63.66125	44.74163	98.60943	15.11055	54.98747	69.13005	27.61886	54.87918
2018-05-15 07:10:00	8630330696303481164	1.00000	16.08357	13.76961	12.15873	6.90014	9.59546	12.76049	11.61422	40.05046	61.42375	33.12905	54.33964	28.93662	6.06039	50.91734	86.23127	29.37698	96.60060	15.28473	19.00578	44.80232
2018-05-15 07:11:00	359043379931766056	1.00000	10.94171	13.16503	10.68955	9.25307	10.71997	13.27852	9.71877	48.58251	31.52617	49.83122	31.95955	47.10944	30.58113	90.18314	45.17065	53.43988	74.58945	66.02717	38.28747	1.21493
2018-05-15 07:12:00	3590433799317661271	0.00000	10.57749	15.46831	9.27108	15.21611	15.65802	13.90220	14.77239	65.00287	54.06319	55.94536	74.76367	37.59653	19.79291	68.65139	96.34371	38.70024	65.59230	61.01339	41.21808	51.53043
2018-05-15 07:13:00	3590433799317661883	1.00000	16.07689	9.23597	9.63703	9.29054	10.46805	16.72720	10.53952	30.60661	35.99806	62.11706	23.79069	38.53990	38.16029	45.25890	72.39974	91.53423	32.89999	39.17962	72.95376	37.05868
2018-05-15 07:14:00	3590433799317661289	1.00000	12.95559	11.48316	15.64801	10.62823	5.26997	11.80914	14.54533	65.23608	31.79752	37.75841	72.23725	44.27065	71.23323	85.91632	59.01606	47.95141	65.87351	18.75421	73.23949	38.68735
2018-05-15 07:15:00	8630330696303481560	1.00000	13.42010	8.22854	7.44215	12.94890	10.34260	12.83450	12.38122	65.15296	55.29663	62.19138	81.50861	42.98419	97.98843	51.30531	71.21038	85.31586	12.00211	82.06827	80.76274	71.56163
2018-05-15 07:16:00	359043379931766577	1.00000	12.65920	9.21266	10.46344	17.19591	7.31468	11.41126	6.60925	42.66185	61.61746	48.78709	46.78605	49.58949	27.85568	63.01707	92.57897	92.30771	18.23008	28.90048	53.68660	4.77665
2018-05-15 07:17:00	8630330696303481610	1.00000	12.86719	10.08658	7.71167	12.24820	9.18393	13.67343	6.62496	38.99947	39.82331	63.44026	61.44476	42.10457	60.00897	34.76353	22.92225	20.46224	9.20347	95.46466	57.11757	29.73769
2018-05-15 07:18:00	863033069630348503	1.00000	12.44267	9.53956	12.64661	9.81381	9.36390	12.21259	12.71632	52.73998	57.85681	48.74067	63.80413	14.25458	79.29044	10.61973	83.63731	6.32371	98.02549	68.85903	2.25715	93.42594
2018-05-15 07:19:00	359043379931766825	1.00000	14.43673	9.57678	9.68391	13.42980	13.79586	12.48456	11.69831	67.82619	40.49208	59.46208	38.79692	39.73364	55.52947	56.29997	60.64382	32.66531	50.05319	34.63656	75.15478	18.00971
2018-05-15 07:20:00	359043379931766171	1.00000	14.58343	9.78205	4.86818	8.14690	15.18082	12.13607	13.05584	74.91339	57.56829	35.32110	39.40455	52.49663	60.56175	54.81817	60.34462	61.85583	52.55115	18.72865	88.22425	3.19225
2018-05-15 07:21:00	8630330696303482030	0.00000	13.80171	11.02666	6.65752	13.22973	13.55543	12.65706	16.02918	44.11587	49.84501	56.98797	49.80470	39.82221	74.32107	99.84057	57.66964	92.84238	71.68669	19.06985	14.56658	13.41495
2018-05-15 07:22:00	3590433799317661677	0.00000	12.28973	12.25180	8.15537	11.14248	14.89158	11.53657	8.14066	45.17624	45.68144	57.35787	47.91043	63.94691	68.97610	90.94019	7.01179	91.22315	9.11851	13.01779	61.45159	0.16347
2018-05-15 07:23:00	863033069630348438	1.00000	17.38888	10.48741	13.73410	7.23296	10.24392	13.26764	11.23058	60.94024	56.21943	48.19917	67.14661	54.83696	26.09841	40.00091	8.95365	21.65255	51.90976	22.41555	87.06432	3.82593
2018-05-15 07:24:00	8630330696303481065	0.00000	13.95286	16.29207	9.24638	11.97384	11.33582	16.06010	7.50827	61.23962	49.05852	37.30368	58.45377	60.30846	39.67374	68.60227	93.13681	4.84827	11.08576	89.76616	34.74634	9.13616
2018-05-15 07:25:00	3590433799317661180	1.00000	12.16479	8.60625	13.43085	10.81874	11.91956	13.48720	14.59038	60.01897	54.35848	54.56120	58.36710	37.49581	27.85729	84.16609	45.66904	91.62641	46.06426	40.35612	92.29128	32.89468
2018-05-15 07:26:00	359043379931766197	0.00000	11.12447	11.43463	6.51555	13.25303	14.33538	11.75451	9.46310	45.31117	57.11619	49.16998	41.10773	54.57888	14.43505	91.88339	66.10623	89.86065	67.02331	41.38329	43.18783	84.00547
2018-05-15 07:27:00	8630330696303481024	1.00000	9.70508	12.20965	12.93997	10.78142	5.66328	13.07300	11.55418	59.21328	52.69856	62.36882	53.22944	33.82281	9.77469	64.51418	94.77134	87.33905	73.68325	35.33335	18.30911	31.39365
2018-05-15 07:28:00	8630330696303482071	1.00000	12.63092	8.87429	15.43244	12.51111	10.69017	13.70725	14.63108	59.99192	45.68623	61.12527	50.94465	42.65336	68.53525	73.79120	29.43916	46.01314	43.41479	97.00422	50.17698	40.77150
2018-05-15 07:29:00	8630330696303482097	1.00000	12.84387	5.72313	13.66643	12.82551	11.86634	13.04374	13.32943	44.44771	32.09728	52.11066	53.61276	63.19189	88.71429	95.55066	21.68988	61.04808	86.59924	44.62693	55.56684	35.88818
2018-05-15 07:30:00	8630330696303481834	0.00000	17.79722	13.17475	14.15384	9.61108	13.03433	14.76431	8.10029	52.97935	54.35209	41.81393	60.46041	62.40679	16.89689	10.65550	33.02791	7.70465	91.89093	34.28019	94.16536	24.91052
2018-05-15 07:31:00	863033069630348362	0.00000	12.16159	9.66063	9.47205	11.15418	9.43431	14.69645	10.66237	51.24417	47.93148	57.06265	64.68366	74.44257	62.54755	57.24408	76.50825	46.39716	87.53623	1.16203	13.29977	18.81838
2018-05-15 07:32:00	863033069630348792	1.00000	16.15339	11.22479	16.07373	7.59939	8.95437	14.25583	15.80797	35.70339	48.35598	54.29552	59.00075	66.61329	67.14961	85.75136	2.09399	16.09781	91.14976	78.15218	16.16382	25.64409
2018-05-15 07:33:00	863033069630348784	1.00000	15.60967	7.78685	14.50757	10.71601	10.91471	13.92616	13.44824	56.57736	53.28002	26.34890	50.20150	34.39635	71.37619	86.20671	80.80009	60.75559	34.65793	39.76994	94.76930	64.82418
2018-05-15 07:34:00	359043379931766700	0.00000	13.38767	16.04905	9.75161	12.82019	15.37332	12.19645	9.60947	29.04209	41.85097	43.65356	69.32360	55.69053	32.22324	25.48243	80.04829	85.26501	1.76300	53.89371	19.13311	73.46029
2018-05-15 07:35:00	863033069630348479	1.00000	15.10328	12.38694	7.04059	12.23083	9.41378	12.94954	7.71563	54.03196	58.44324	61.77706	50.78977	58.23662	32.85388	59.69804	95.59420	91.64500	24.85098	37.43144	3.28368	58.37833
2018-05-15 07:36:00	8630330696303482485	1.00000	13.24846	7.01630	10.68703	14.99064	9.31586	11.73456	9.93141	42.69812	43.02619	53.40018	37.80889	34.20015	5.05092	8.99611	78.38336	88.89619	10.10021	42.35820	97.07990	36.32626
2018-05-15 07:37:00	3590433799317661016	0.00000	9.26215	15.43663	11.58303	12.99484	15.23210	12.65796	13.61812	35.88925	63.80346	48.16954	40.71984	58.63039	57.40550	86.55179	57.49644	39.05637	56.61907	32.36884	52.40696	94.50884
2018-05-15 07:38:00	359043379931766106	1.00000	13.87114	10.13748	6.87174	12.83919	9.55242	14.07712	8.75544	60.18704	43.19807	49.68072	57.06082	67.65291	19.72726	24.17856	29.23265	66.83176	1.28542	88.27344	23.88952	52.30131
2018-05-15 07:39:00	8630330696303481404	1.00000	11.70660	11.07549	15.23674	11.02315	6.15584	14.13869	14.61302	63.87225	71.29223	27.64308	42.80607	59.43447	69.34253	20.02611	59.97005	71.31214	96.64467	62.31386	80.42415	94.96851
2018-05-15 07:40:00	8630330696303481636	1.00000	14.82520	11.61253	13.52852	8.09176	9.24216	13.86386	13.41175	34.27290	33.52484	50.66993	54.86589	54.24100	20.53087	55.76512	35.84466	95.08003	38.78285	69.27737	59.68415	50.06269
2018-05-15 07:41:00	359043379931766908	0.00000	8.63370	16.05276	15.01489	13.86473	12.80096	13.98795	13.61787	71.43681	31.69273	42.94892	44.20493	55.06659	68.43997	48.85985	50.37977	49.84437	47.11431	54.07040	40.69760	53.36768
2018-05-15 07:42:00	3590433799317661966	0.00000	11.26976	9.66636	13.30054	8.67695	7.36825	9.75145	14.37743	58.08650	33.38928	42.51185	56.35443	20.95212	2.42430	97.54700	49.17450	13.29982	36.55122	69.61077	15.68513	2.46170
2018-05-15 07:43:00	8630330696303482394	1.00000	12.94075	11.63733	8.67296	9.92946	7.39794	13.76014	10.22538	59.50820	41.91654	66.76758	57.15162	29.42463	36.12285	33.59812	64.23715	37.81804	60.83970	6.33548	77.17832	22.18494
2018-05-15 07:44:00	3590433799317661073	1.00000	11.66275	12.75180	12.38197	10.12713	9.21083	14.01039	11.97798	44.90715	53.27456	30.81579	57.95828	60.44996	66.80055	23.54381	40.18593	62.93284	50.24738	23.20678	45.00864	80.65201
2018-05-15 07:45:00	863033069630348255	0.00000	14.14372	12.30563	9.90201	13.23303	14.16363	13.28044	9.90732	49.28425	47.19789	38.18960	48.54186	47.59697	12.76989	44.30322	5.04899	24.46030	14.66030	14.88074	12.72640	71.58917
2018-05-15 07:46:00	3590433799317661503	1.00000	10.11698	9.94223	14.54985	13.22773	7.68691	12.42021	12.96935	56.07539	35.68094	44.40641	67.88398	59.61927	73.82038	3.91347	15.80975	53.53612	23.37987	26.85375	93.86489	99.12080
2018-05-15 07:47:00	3590433799317661354	1.00000	16.61744	7.12017	11.31170	14.96117	12.10225	11.69266	14.22683	47.62830	52.60763	46.10958	45.89624	29.84107	6.85509	71.79954	90.91378	13.74012	35.67323	54.23576	28.49553	91.42779
2018-05-15 07:48:00	359043379931766619	0.00000	13.72856	11.78518	5.20104	12.38415	6.88414	9.96261	10.20577	51.35772	39.72013	68.52412	70.55686	30.10398	32.07058	37.88490	0.35932	93.80000	51.33393	54.91516	56.41670	28.14599
2018-05-15 07:49:00	8630330696303481420	0.00000	15.75129	8.80427	10.46699	14.42604	16.09019	11.25620	12.12401	52.93859	42.57595	47.04117	49.85114	45.53853	12.00591	99.51757	80.11360	71.20151	55.05507	31.95933	77.60721	50.44527
2018-05-15 07:50:00	3590433799317662493	1.00000	15.39119	10.18326	12.49075	7.25284	9.33986	10.40312	12.57448	54.16328	18.28551	33.63504	42.99961	39.77777	17.71995	93.67182	16.82692	19.31153	3.00434	61.41352	54.19100	8.70292
2018-05-15 07:51:00	8630330696303481420	0.00000	10.85998	9.36780	10.67619	11.02488	9.86502	12.17575	10.64557	67.76282	46.94692	48.01485	36.58555	39.25984	99.80159	92.90615	79.90149	97.03601	32.81058	76.89502	90.23017	73.60222
2018-05-15 07:52:00	863033069630348412	0.00000	13.16479	12.99771	12.22343	13.30150	14.53485	12.44158	13.04433	66.15571	46.33261	52.15622	41.08823	46.07272	76.52581	87.65786	10.52566	10.63607	34.38703	87.52694	9.26167	58.26490
2018-05-15 07:53:00	3590433799317661206	1.00000	14.93922	6.34306	14.83898	11.66956	10.04826	16.81860	16.88812	60.29515	65.27796	52.50078	63.34769	26.22743	28.41443	19.67472	74.17098	14.39559	32.88654	81.73019	40.62131	2.90144
2018-05-15 07:54:00	8630330696303481115	1.00000	13.92127	6.79638	11.46182	11.97392	12.99130	16.73539	14.14003	58.86632	55.35296	56.08503	45.15142	58.37729	27.60399	65.25480	3.69826	43.83197	41.44328	82.30028	50.26135	94.05359
2018-05-15 07:55:00	3590433799317662147	0.00000	8.49761	13.24131	10.60038	11.76646	13.65902	14.80091	15.06748	66.33047	42.34090	23.07479	62.40360	43.76548	87.91840	48.96017	90.07786	74.00374	9.87573	74.11844	54.17915	21.52310
2018-05-15 07:56:00	3590433799317662204	0.00000	12.78927	5.69151	11.82092	14.66924	13.94874	13.92358	10.83319	39.33454	62.53733	69.62154	53.48807	50.39207	98.51293	91.77165	62.88852	92.72783	79.47876	84.81084	37.34824	85.75330
2018-05-15 07:57:00	359043379931766536	0.00000	14.83300	13.08599	10.73279	12.65348	13.19117	14.22421	10.41374	66.47199	45.95281	39.90528	76.44162	79.98956	4.43862	68.62710	72.48621	18.87353	94.74771	24.55005	60.33354	45.68070
2018-05-15 07:58:00	8630330696303481743	1.00000	10.02843	10.43744	15.57722	11.22965	4.47114	13.93728	15.28659	49.56151	49.10560	33.62861	62.81485	43.75107	66.11743	21.50742	49.51469	76.43473	92.70113	27.61231	56.06466	84.74871
2018-05-15 07:59:00	863033069630348552	1.00000	17.49574	5.85497	10.42581	11.05837	12.06147	17.58105	11.89041	48.77598	64.30278	61.06888	41.66023	66.39525	5.35955	20.13792	60.47151	52.60543	90.35325	12.11595	55.67055	90.41125
2018-05-15 08:00:00	3590433799317661255	0.00000	16.84589	10.16061	13.23919	16.09916	9.72095	13.15229	11.90042	59.37737	68.71978	49.32871	82.35741	26.50913	22.84308	89.35326	54.66030	54.35406	12.26021	58.53865	72.59152	74.73002
2018-05-15 08:01:00	8630330696303481057	1.00000	18.43559	11.03402	14.13893	4.85617	10.06813	12.40806	12.14858	40.63313	40.91568	44.60390	43.09205	52.79623	92.95447	69.81297	46.04435	2.11017	63.41738	38.77328	24.56834	97.48193
2018-05-15 08:02:00	359043379931766460	0.00000	11.20216	15.12465	9.50578	11.43517	12.80854	14.18687	8.70529	46.93395	49.03667	50.03856	47.40190	38.97590	44.50296	90.54646	57.25033	99.60681	12.15728	25.23018	45.60020	21.94865
2018-05-15 08:03:00	3590433799317661354	0.00000	14.00263	8.23127	10.72788	13.10856	11.19736	14.92566	10.30900	62.48646	59.16241	54.27796	65.61182	64.88748	92.55331	72.78425	52.35374	95.48632	91.25204	44.73319	35.47066	42.81052
2018-05-15 08:04:00	863033069630348248	1.00000	13.25412	8.20506	10.11932	15.92174	7.95722	11.95917	10.21711	65.99708	62.51294	62.39260	74.36105	65.65512	79.35699	12.66880	98.13623	39.16607	96.98369	91.85480	95.92061	62.90510
2018-05-15 08:05:00	359043379931766502	0.00000	9.83837	14.32761	10.21452	15.32952	12.68961	14.40032	14.67831	75.70318	44.88176	49.97637	31.32300	32.32595	69.69907	51.93937	4.90512	16.18241	76.69549	30.50376	52.88500	72.07723
2018-05-15 08:06:00	3590433799317662071	1.00000	13.88979	8.42217	12.20651	16.23606	9.35864	13.76945	11.66175	25.27764	45.87649	43.87638	54.54472	40.99302	35.74809	3.50325	50.84107	30.15757	90.01410	49.21516	18.63177	43.31711
2018-05-15 08:07:00	8630330696303482030	1.00000	16.21078	11.07257	15.30662	7.16170	8.90529	12.42213	13.82307	82.61018	50.06408	39.66713	45.49281	57.02096	9.69600	95.75012	18.33679	12.52618	5.88520	5.97335	39.73255	27.85012
2018-05-15 08:08:00	3590433799317661859	1.00000	12.99995	6.83173	12.70408	16.14713	10.32718	14.16213	11.61462	30.10398	52.35380	55.15875	36.43686	56.48593	0.77385	28.39450	2.68287	24.38702	45.10138	41.46048	64.29505	46.69636
2018-05-15 08:09:00	8630330696303482006	1.00000	16.04781	8.08717	11.77513	9.66088	12.09851	15.16052	12.95480	74.68711	16.38485	61.26816	60.87949	39.66798	36.47510	17.56601	74.82810	32.00305	69.51890	98.66217	99.50125	21.51831
2018-05-15 08:10:00	3590433799317661065	0.00000	11.72572	16.28220	9.85784	14.10708	12.98638	14.83272	9.64737	52.26441	61.04629	40.18015	70.61783	53.59708	10.21206	38.56892	39.61246	98.74757	63.62514	96.90854	26.96745	89.84878
2018-05-15 08:11:00	3590433799317661545	1.00000	11.12904	12.63087	13.07976	16.63037	5.62674	11.40309	6.24456	56.21335	48.58280	56.07153	83.89376	83.93301	64.97798	25.78608	34.64618	95.46541	48.04295	14.17334	17.84492	45.77376
2018-05-15 08:12:00	8630330696303482311	0.00000	7.89435	10.48008	12.18317	13.61065	15.32323	11.39051	12.61744	36.07573	54.44618	47.42453	68.55881	36.92359	50.65071	66.05238	82.63046	46.49272	11.81452	72.84103	7.54733	60.77329
2018-05-15 08:13:00	8630330696303481156	1.00000	13.12014	11.03229	10.30924	10.83826	12.54299	16.12519	10.28604	57.45996	44.37155	41.83175	46.00711	60.78431	32.89748	30.88785	44.85070	41.24144	95.63405	74.84846	34.57333	42.13735
2018-05-15 08:14:00	3590433799317661925	0.00000	11.51856	12.97641	8.49944	10.69753	11.96122	14.63795	15.37156	61.09744	57.40784	46.83810	57.47303	69.57646	86.38648	31.52517	56.71623	40.37128	33.82486	67.79815	1.11473	30.01261
2018-05-15 08:15:00	3590433799317661644	1.00000	16.15389	9.25511	11.26427	9.71152	11.48226	17.43192	12.87368	28.23138	58.65661	56.05897	48.01780	59.77523	31.24619	64.73347	77.43421	36.42534	32.96315	0.13796	86.40147	53.22574
2018-05-15 08:16:00	8630330696303481248	0.00000	10.69329	16.39432	7.21072	12.21813	14.04596	11.52459	8.54836	66.67603	85.00965	52.57111	58.26201	66.79715	98.35160	78.10967	59.47183	14.78215	68.73589	32.12608	99.87989	15.73869
2018-05-15 08:17:00	359043379931766346	1.00000	13.12848	8.20126	5.62341	11.33688	5.80689	13.17534	8.27149	70.81493	70.56653	44.07902	74.27317	55.13841	53.90856	28.95213	3.68717	26.12855	13.12169	68.26038	53.82792	0.64838
2018-05-15 08:18:00	3590433799317661164	1.00000	12.40922	7.11747	9.44896	8.91611	12.09205	13.66835	9.61048	39.15028	65.56882	46.04928	68.88134	59.29052	29.42239	76.28405	18.39818	11.00714	17.71660	45.89036	21.75918	97.94507
2018-05-15 08:19:00	863033069630348685	1.00000	12.01931	8.93871	10.35160	13.78034	11.21369	12.59279	12.65028	57.87940	71.51659	46.37961	36.72486	42.76888	81.17487	5.98349	67.94651	60.40742	69.70307	43.90609	99.14861	4.97925
2018-05-15 08:20:00	8630330696303481958	1.00000	13.36655	9.49932	14.06190	8.63603	6.68499	13.34057	13.65679	58.27393	52.70031	51.80655	56.27793	44.42990	94.38443	17.26835	7.35896	30.63167	45.57920	6.65363	22.01972	17.03471
2018-05-15 08:21:00	359043379931766684	1.00000	12.91312	11.15341	10.66045	11.59652	8.32993	15.07370	11.70587	51.35933	48.17077	67.80890	80.84440	21.44818	85.25972	38.72048	49.21897	14.77753	20.16595	73.18611	50.57102	50.21522
2018-05-15 08:22:00	8630330696303482386	0.00000	9.77604	16.63176	9.10464	14.18840	13.91403	13.00367	13.37839	69.39662	60.89227	55.88708	31.43952	41.22790	63.04351	34.33579	50.06484	85.99395	13.78117	23.55265	36.92841	63.79963
2018-05-15 08:23:00	3590433799317661735	0.00000	14.98674	12.46500	9.33292	10.21405	10.41693	14.37666	8.50572	34.62328	45.36073	49.51494	28.86450	45.89930	10.49282	15.14929	100.00000	91.05568	37.42034	42.84497	60.78148	43.22878
2018-05-15 08:24:00	3590433799317662303	1.00000	12.71700	0.00000	16.30508	18.97990	9.63511	15.26602	18.15105	51.85713	23.00933	47.00434	51.38143	57.76321	10.67796	80.15958	36.08659	37.14768	22.35698	27.02405	68.44278	90.08510
2018-05-15 08:25:00	8630330696303482139	1.00000	11.93447	7.69468	14.42033	11.37771	9.66150	11.81205	13.90252	65.01562	34.97837	33.53752	54.45903	41.83100	72.66790	84.47463	50.03377	68.27938	75.08935	82.13932	15.42470	47.49774
2018-05-15 08:26:00	3590433799317661396	1.00000	15.68796	13.11132	13.79236	12.23272	13.08704	13.37546	11.65153	45.50541	60.07653	45.65784	51.95900	33.90571	3.24052	58.49419	27.31082	18.65774	85.45787	47.75733	11.97272	76.65734
2018-05-15 08:27:00	8630330696303482121	0.00000	9.66826	10.30109	9.93172	12.95403	12.36457	14.04041	13.08945	31.57431	61.36721	64.18315	49.07937	42.44184	55.84944	32.04352	72.32742	68.17769	84.07189	22.68920	20.03644	79.10241
2018-05-15 08:28:00	3590433799317662196	0.00000	14.73541	13.63414	11.31882	14.08063	13.06747	14.87073	10.12074	63.07314	55.76010	53.04264	46.07922	31.93854	68.37097	66.98977	36.11220	74.33820	11.15120	48.95672	66.05177	7.30871
2018-05-15 08:29:00	359043379931766643	1.00000	11.84640	6.80425	17.74588	11.90063	4.78493	12.71902	19.24594	29.95298	45.86264	51.94912	68.36742	38.16307	48.50750	32.33403	19.39057	92.39154	28.50286	79.78359	95.45153	65.68708
2018-05-15 08:30:00	8630330696303482444	1.00000	13.66340	5.40698	13.31114	11.64999	10.31985	10.91969	14.15593	60.57941	45.47792	53.37739	66.16992	31.55116	75.66396	68.54771	27.31179	21.84656	89.02805	52.37704	4.39670	82.53080
2018-05-15 08:31:00	3590433799317661586	1.00000	12.31005	8.34186	13.85471	14.18149	6.96435	14.83427	12.82428	45.48698	60.02128	38.09590	71.18161	37.55137	54.42247	48.28640	1.31698	32.16756	11.67239	34.58182	34.45809	92.58734
2018-05-15 08:32:00	3590433799317662311	1.00000	14.71666	12.44549	9.92464	10.77859	11.09419	13.39562	11.45973	60.18665	35.23561	56.45246	77.07554	53.85368	63.43737	10.16429	36.80623	68.69193	48.85530	62.90859	69.83132	16.10476
2018-05-15 08:33:00	8630330696303482048	0.00000	14.58003	11.62652	8.61208	17.24010	13.41982	14.65581	10.62968	62.64782	70.57648	41.39184	58.99468	62.76455	2.35979	10.44653	93.96419	95.16671	55.39279	15.78715	91.93720	83.82234
2018-05-15 08:34:00	3590433799317661602	0.00000	13.20068	13.00618	7.41480	17.14837	12.18530	13.70802	15.29702	28.91943	38.33285	54.57801	35.79585	47.85154	71.74811	78.82281	96.67174	83.70560	12.38810	88.57947	79.03505	56.53808
2018-05-15 08:35:00	3590433799317661214	1.00000	13.37238	13.40019	9.74991	15.74138	12.57168	13.84372	10.04025	44.91639	60.37502	22.87277	70.30600	39.35924	76.91558	68.90260	38.23930	49.42150	79.89200	66.90353	65.41536	39.45496
2018-05-15 08:36:00	359043379931766775	0.00000	13.31174	16.44132	11.49297	17.38057	12.80036	17.58805	11.87899	43.33654	56.27857	60.54891	55.03241	58.22558	80.24074	43.10374	46.15365	44.93907	45.59808	78.86013	83.26676	37.21073
2018-05-15 08:37:00	359043379931766528	0.00000	11.53396	12.73670	10.69523	10.86576	13.03957	11.76121	12.35603	43.14867	69.17132	56.97695	46.87251	47.26221	60.74022	93.30270	72.18956	67.95694	46.04095	15.53371	19.05607	20.70902
2018-05-15 08:38:00	359043379931766809	1.00000	15.35408	10.00900	14.46403	10.26948	10.18821	14.58197	12.90764	59.97354	92.56325	56.01730	46.98638	28.90505	83.53047	92.96384	80.52899	51.57851	84.68915	77.36206	92.98209	93.54562
2018-05-15 08:39:00	8630330696303481362	1.00000	13.02974	13.00794	14.37654	7.80400	6.37563	13.28503	12.14717	46.86066	42.57885	47.01344	38.19568	32.84955	87.01096	76.69467	48.42448	38.83568	11.60960	93.24891	17.42524	67.41920
2018-05-15 08:40:00	863033069630348164	1.00000	13.18037	9.41049	11.31252	8.62351	8.21076	13.03180	11.90676	68.21907	44.96746	55.11597	74.48070	40.92406	40.06376	38.45628	25.02829	92.53138	49.39101	13.62478	29.43065	78.76081
2018-05-15 08:41:00	359043379931766569	1.00000	13.92399	8.88493	9.96742	13.80930	14.78846	11.94806	10.66712	51.58355	61.41100	43.21414	72.56938	27.62894	51.81263	54.32124	30.86831	17.76907	38.95521	56.03266	77.24820	44.30811
2018-05-15 08:42:00	863033069630348339	1.00000	11.60143	8.85759	12.35729	12.38028	11.50734	15.63039	13.28749	46.20466	49.18600	56.94377	56.08236	32.42604	65.09070	45.27291	26.80470	1.28998	71.90975	94.69601	29.34305	58.72839
2018-05-15 08:43:00	863033069630348511	1.00000	13.83304	12.09023	12.49145	7.50600	10.80946	10.04387	10.78168	59.42234	56.93849	51.59119	30.30069	56.33667	67.74830	16.20966	87.61665	4.50418	49.15137	34.54174	51.09725	12.43515
2018-05-15 08:44:00	3590433799317661446	1.00000	12.55317	10.69284	10.45531	16.10220	5.15525	12.91395	10.04329	69.20688	52.42384	52.99118	36.08569	34.82679	88.69144	85.63853	91.86971	22.95064	73.38730	20.68740	8.54446	82.46094
2018-05-15 08:45:00	3590433799317662386	1.00000	14.90902	10.41767	4.73251	9.81268	8.49193	12.73411	9.74743	42.04405	39.75798	33.16825	70.43599	57.90391	97.14452	86.78625	25.92474	96.74995	94.52040	32.33232	97.62053	99.88533
2018-05-15 08:46:00	8630330696303481842	0.00000	15.80739	14.49807	11.62333	14.54327	13.93315	14.86096	6.43893	55.98081	66.72781	45.24033	22.49512	53.89751	75.67777	16.03755	17.00084	69.50556	36.24517	96.72640	18.67022	47.66243
2018-05-15 08:47:00	359043379931766593	1.00000	11.41252	7.88530	10.14357	13.24062	6.11056	12.93867	7.87545	41.95753	36.52330	57.78567	49.93386	56.61797	11.95455	65.82977	68.18759	31.00813	56.20751	34.44067	33.26476	66.41712
2018-05-15 08:48:00	3590433799317661040	1.00000	14.96791	9.48369	12.14631	10.76614	12.00906	12.62565	8.53171	55.43623	37.87333	47.79279	62.53545	62.57821	58.18715	64.66136	60.19798	95.35240	55.60006	24.84914	47.55676	69.11973
2018-05-15 08:49:00	8630330696303481586	1.00000	13.33410	10.11245	14.02708	9.44906	8.15577	11.55579	13.78554	27.48019	33.56178	42.67015	61.28441	45.86104	81.53191	96.76305	18.22708	70.94433	68.62006	85.82315	27.68052	37.48494
2018-05-15 08:50:00	8630330696303481347	1.00000	13.62038	11.61775	8.84246	12.34401	8.65295	12.77296	9.40914	46.65991	59.76987	36.68501	62.65230	60.32777	66.51042	7.83771	98.84923	64.96348	46.19483	56.90987	42.58666	13.14292
2018-05-15 08:51:00	3590433799317661057	0.00000	8.04269	12.17322	10.40473	10.83090	12.48947	10.74640	13.02053	50.93537	36.89754	54.32968	63.68794	42.44995	4.55951	83.56737	76.47022	78.79877	63.90912	94.18360	50.48982	46.49425
2018-05-15 08:52:00	8630330696303482204	1.00000	11.94452	11.22367	13.33458	9.43124	10.98642	12.02541	14.25771	78.00019	38.24006	59.21802	51.21006	41.62952	99.93000	40.42240	66.81309	19.64999	15.46251	79.66107	50.70149	98.34334
2018-05-15 08:53:00	863033069630348032	0.00000	14.41931	13.73708	9.83208	15.29071	14.41016	12.85820	10.00884	36.51037	51.91779	75.30234	65.66467	44.04245	18.73900	84.53464	20.97301	83.31623	43.42119	54.50920	38.61954	87.29831
2018-05-15 08:54:00	3590433799317662212	1.00000	14.29275	8.70734	16.48027	11.91377	10.29510	14.42039	15.34548	56.71483	61.74121	36.98832	59.30162	50.55144	56.58261	86.00988	62.25918	50.39323	22.03094	31.39756	82.71040	4.38189
2018-05-15 08:55:00	8630330696303481537	1.00000	10.77295	11.06988	14.18749	9.41309	8.77372	11.13728	13.72565	64.23275	45.18924	34.43389	62.42340	19.81752	56.97228	66.28091	44.67174	19.88454	58.33131	40.40349	30.06465	96.17278
2018-05-15 08:56:00	3590433799317662311	0.00000	10.89327	12.53476	7.16719	14.60268	14.53661	8.52160	10.48593	26.08239	41.50630	31.35505	49.84386	64.15658	15.40820	95.07705	20.65098	62.50157	59.04886	92.71226	14.75815	16.57035
