latitude	longitude	store_name	code	location	imei
65.84811	24.14662	Tornio	FI	Europe/Helsinki	359043379931766619
38.96372	-76.99081	Chillum	US	America/New_York	863033069630348586
49.28669	1.00288	Elbeuf	FR	Europe/Paris	8630330696303482394
41.47892	-87.45476	Schererville	US	America/Chicago	3590433799317662402
29.53885	-95.44744	Fresno	US	America/Chicago	863033069630348123
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	863033069630348156
17.30858	97.01124	Kyaikto	MM	Asia/Yangon	359043379931766056
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	8630330696303482451
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	3590433799317661289
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	863033069630348602
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	8630330696303482394
-8.43333	114.33333	Muncar	ID	Asia/Jakarta	8630330696303481412
41.66394	-83.55521	Toledo	US	America/New_York	359043379931766247
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	8630330696303481545
51.21187	4.25633	Beveren	BE	Europe/Brussels	3590433799317661131
41.16704	-73.20483	Bridgeport	US	America/New_York	8630330696303482113
48.98693	2.44892	Gonesse	FR	Europe/Paris	359043379931766023
34.77453	-96.67834	Ada	US	America/Chicago	863033069630348214
43.61062	-72.97261	Rutland	US	America/New_York	863033069630348537
41.9001	-71.08977	Taunton	US	America/New_York	8630330696303481701
58.04254	65.27258	Tavda	RU	Asia/Yekaterinburg	359043379931766981
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	3590433799317661289
55.82737	-4.0573	Viewpark	GB	Europe/London	359043379931766379
46.32313	-0.45877	Niort	FR	Europe/Paris	3590433799317661503
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	863033069630348313
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	863033069630348289
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	3590433799317661990
54.39635	24.04142	Alytus	LT	Europe/Vilnius	8630330696303481990
0.46005	34.11169	Busia	KE	Africa/Nairobi	8630330696303482436
68.79833	16.54165	Harstad	NO	Europe/Oslo	3590433799317662097
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	863033069630348545
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	863033069630348800
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	359043379931766072
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	863033069630348909
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	863033069630348610
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	3590433799317661396
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	3590433799317662295
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	3590433799317662212
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	3590433799317662105
42.28639	18.84	Budva	ME	Europe/Podgorica	3590433799317661024
44.27804	-88.27205	Kaukauna	US	America/Chicago	3590433799317662246
-21.98333	16.91667	Okahandja	NA	Africa/Windhoek	3590433799317661206
50.74497	3.20639	Mouscron	BE	Europe/Brussels	3590433799317662428
11.86064	9.0027	Gaya	NG	Africa/Lagos	8630330696303481107
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	359043379931766262
30.81383	75.16878	Moga	IN	Asia/Kolkata	8630330696303481990
21.59983	71.21169	Amreli	IN	Asia/Kolkata	8630330696303482253
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	863033069630348958
31.28092	74.85849	Patti	IN	Asia/Kolkata	359043379931766239
41.15376	-87.88754	Bourbonnais	US	America/Chicago	8630330696303482188
45.78071	12.84052	Portogruaro	IT	Europe/Rome	359043379931766635
34.09668	-117.71978	Claremont	US	America/Los_Angeles	3590433799317662055
39.33427	-76.43941	Middle River	US	America/New_York	3590433799317661628
-34.64966	-58.38341	Barracas	AR	America/Argentina/Buenos_Aires	359043379931766494
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	8630330696303481875
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	863033069630348339
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	8630330696303481594
49.183239	15.454273	Telč	CZ	Europe/Prague	3590433799317661412
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	8630330696303482451
40.87329	14.43865	Somma Vesuviana	IT	Europe/Rome	359043379931766320
43.11667	1.6	Pamiers	FR	Europe/Paris	8630330696303481677
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	863033069630348909
51.64316	-0.36053	Bushey	GB	Europe/London	863033069630348396
14.14989	121.3152	Calauan	PH	Asia/Manila	3590433799317662261
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	3590433799317661206
-8.43333	114.33333	Muncar	ID	Asia/Jakarta	8630330696303481727
41.14676	-73.49484	New Canaan	US	America/New_York	359043379931766684
41.47892	-87.45476	Schererville	US	America/Chicago	3590433799317662378
21.46527	83.97573	Sambalpur	IN	Asia/Kolkata	8630330696303482345
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	359043379931766957
44.92934	37.99117	Krymsk	RU	Europe/Moscow	863033069630348958
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	8630330696303481438
50.80904	8.77069	Marburg an der Lahn	DE	Europe/Berlin	8630330696303481941
48	-4.1	Quimper	FR	Europe/Paris	3590433799317662352
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	863033069630348859
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	863033069630348149
-12.91667	-39.25	Muritiba	BR	America/Bahia	863033069630348222
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	863033069630348537
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	3590433799317661966
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	3590433799317661222
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	8630330696303481800
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	359043379931766890
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	3590433799317661099
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	3590433799317661909
43.32686	-2.98884	Leioa	ES	Europe/Madrid	8630330696303482402
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	863033069630348388
42.97086	-82.42491	Port Huron	US	America/Detroit	3590433799317662113
41.55947	14.66737	Campobasso	IT	Europe/Rome	3590433799317661974
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	3590433799317662022
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	863033069630348107
38.13708	41.00817	Silvan	TR	Europe/Istanbul	863033069630348123
57.47908	-4.22398	Inverness	GB	Europe/London	3590433799317662006
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	3590433799317662188
41.72063	12.6723	Ariccia	IT	Europe/Rome	863033069630348321
6.46838	-73.26022	Socorro	CO	America/Bogota	3590433799317661362
45.79377	8.88104	Malnate	IT	Europe/Rome	8630330696303482022
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	8630330696303482329
36.06523	-119.01677	Porterville	US	America/Los_Angeles	863033069630348123
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	863033069630348404
22.75218	72.68533	Kheda	IN	Asia/Kolkata	359043379931766304
20.21322	-100.88023	Salvatierra	MX	America/Mexico_City	863033069630348552
40.57788	-73.95958	Brighton Beach	US	America/New_York	8630330696303482063
7.6	4.18333	Olupona	NG	Africa/Lagos	863033069630348677
36.06386	4.62744	El Achir	DZ	Africa/Algiers	3590433799317661834
34.06635	-84.67837	Acworth	US	America/New_York	3590433799317661123
50.7236	-3.52751	Exeter	GB	Europe/London	8630330696303481719
34.09668	-117.71978	Claremont	US	America/Los_Angeles	863033069630348347
51.03427	5.37429	Houthalen	BE	Europe/Brussels	8630330696303481107
56.56317	-2.58736	Arbroath	GB	Europe/London	359043379931766098
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	3590433799317661123
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	8630330696303482089
38.10558	-1.86343	Caravaca	ES	Europe/Madrid	3590433799317661925
43.1122	12.38878	Perugia	IT	Europe/Rome	863033069630348388
53.0233	-1.48119	Belper	GB	Europe/London	3590433799317661552
27.71809	-82.35176	Sun City Center	US	America/New_York	863033069630348214
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	8630330696303481594
26.2173	-80.22588	North Lauderdale	US	America/New_York	3590433799317662063
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	863033069630348289
36	139.55722	Okegawa	JP	Asia/Tokyo	863033069630348610
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	863033069630348669
51.24197	4.82313	Lille	BE	Europe/Brussels	3590433799317661313
23.0072	-82.4017	Boyeros	CU	America/Havana	3590433799317662147
51.40148	-1.32471	Newbury	GB	Europe/London	863033069630348545
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	3590433799317662006
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	359043379931766189
23.18	88.58	Aistala	IN	Asia/Kolkata	3590433799317662105
42.30865	-83.48216	Canton	US	America/Detroit	863033069630348388
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	359043379931766387
43.4125	23.225	Montana	BG	Europe/Sofia	8630330696303481719
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	8630330696303481313
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	359043379931766759
50.5107	18.30056	Strzelce Opolskie	PL	Europe/Warsaw	3590433799317661289
6.15038	6.83042	Nkpor	NG	Africa/Lagos	8630330696303481024
3.27833	32.88667	Kitgum	UG	Africa/Kampala	8630330696303481941
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	3590433799317661578
51.24197	4.82313	Lille	BE	Europe/Brussels	863033069630348800
41.24264	16.50104	Bisceglie	IT	Europe/Rome	3590433799317662329
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	8630330696303481784
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	3590433799317662048
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	8630330696303482139
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	3590433799317661370
38.07789	13.44275	Villabate	IT	Europe/Rome	8630330696303481933
20.88098	75.11937	Parola	IN	Asia/Kolkata	8630330696303481008
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	863033069630348776
25.92493	73.66633	Sojat	IN	Asia/Kolkata	3590433799317661529
36.33011	138.89585	Annaka	JP	Asia/Tokyo	3590433799317661578
54.39635	24.04142	Alytus	LT	Europe/Vilnius	3590433799317662337
50.75767	-1.5443	Lymington	GB	Europe/London	863033069630348065
38.96372	-76.99081	Chillum	US	America/New_York	359043379931766742
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	863033069630348404
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	3590433799317662451
34.09668	-117.71978	Claremont	US	America/Los_Angeles	8630330696303481016
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	8630330696303481552
11.00599	77.5609	Kangayam	IN	Asia/Kolkata	8630330696303481685
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	3590433799317661115
27.9247	78.40102	Chharra	IN	Asia/Kolkata	3590433799317662220
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	863033069630348487
39.72943	-104.83192	Aurora	US	America/Denver	3590433799317661636
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	863033069630348388
10.31672	123.89071	Cebu City	PH	Asia/Manila	3590433799317662444
34.4833	136.84186	Toba	JP	Asia/Tokyo	8630330696303481966
43.32393	5.4584	Les Olives	FR	Europe/Paris	8630330696303481149
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	3590433799317662386
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	8630330696303481354
27.71809	-82.35176	Sun City Center	US	America/New_York	3590433799317661354
40.81	-73.9625	Morningside Heights	US	America/New_York	359043379931766783
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	3590433799317661719
-7.73379	113.69785	Besuki	ID	Asia/Jakarta	863033069630348644
39.09112	-94.41551	Independence	US	America/Chicago	8630330696303481933
16.68911	98.50893	Myawadi	MM	Asia/Yangon	863033069630348446
39.09112	-94.41551	Independence	US	America/Chicago	3590433799317661214
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	863033069630348842
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	3590433799317661313
-8.28333	-35.03333	Cabo	BR	America/Recife	359043379931766643
32.54278	111.50861	Danjiangkou	CN	Asia/Shanghai	359043379931766841
31.78336	35.23388	East Jerusalem	PS	Asia/Hebron	3590433799317661131
39.22493	42.85693	Patnos	TR	Europe/Istanbul	863033069630348339
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	8630330696303481230
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	359043379931766783
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	8630330696303481602
36	139.55722	Okegawa	JP	Asia/Tokyo	863033069630348156
14.62578	121.12251	Antipolo	PH	Asia/Manila	863033069630348099
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	863033069630348503
45.9836	12.70038	Cordenons	IT	Europe/Rome	8630330696303481750
41.57721	-93.71133	West Des Moines	US	America/Chicago	863033069630348743
-10.95817	-38.79084	Tucano	BR	America/Bahia	359043379931766270
34.31	-2.16	Jerada	MA	Africa/Casablanca	8630330696303481727
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	359043379931766031
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	863033069630348446
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	3590433799317661404
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	863033069630348727
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	359043379931766833
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	8630330696303481859
25.13915	73.06784	Sheoganj	IN	Asia/Kolkata	3590433799317661743
40.81	-73.9625	Morningside Heights	US	America/New_York	863033069630348933
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	863033069630348677
39.09112	-94.41551	Independence	US	America/Chicago	3590433799317661701
16.68911	98.50893	Myawadi	MM	Asia/Yangon	8630330696303481198
34.14251	-118.25508	Glendale	US	America/Los_Angeles	3590433799317662436
32.52515	-93.75018	Shreveport	US	America/Chicago	3590433799317661453
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	359043379931766031
54.60528	18.34717	Reda	PL	Europe/Warsaw	359043379931766304
48.15659	28.28489	Soroca	MD	Europe/Chisinau	8630330696303481859
40.34912	-111.90466	Saratoga Springs	US	America/Denver	8630330696303481370
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	3590433799317661644
50.511002	14.150558	Terezín	CZ	Europe/Prague	3590433799317661479
39.22493	42.85693	Patnos	TR	Europe/Istanbul	359043379931766379
44.73941	-93.12577	Rosemount	US	America/Chicago	359043379931766171
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	3590433799317661339
44.22639	22.53083	Negotin	RS	Europe/Belgrade	863033069630348081
0.49113	29.47306	Beni	CD	Africa/Lubumbashi	359043379931766775
43.61092	3.87723	Montpellier	FR	Europe/Paris	3590433799317661651
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	359043379931766767
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	3590433799317661230
35.74788	-95.36969	Muskogee	US	America/Chicago	8630330696303481610
14.46693	75.92694	Davangere	IN	Asia/Kolkata	3590433799317661990
52.4089	31.3237	Dobrush	BY	Europe/Minsk	8630330696303481776
-33.38056	-56.52361	Durazno	UY	America/Montevideo	3590433799317661479
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	3590433799317661024
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	3590433799317661743
6.8485	3.64633	Shagamu	NG	Africa/Lagos	3590433799317661123
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	359043379931766163
48.21644	9.02596	Albstadt	DE	Europe/Berlin	863033069630348917
51.24197	4.82313	Lille	BE	Europe/Brussels	3590433799317661164
38.47917	-1.325	Jumilla	ES	Europe/Madrid	3590433799317661412
36	139.55722	Okegawa	JP	Asia/Tokyo	3590433799317662360
-7.57897	112.23109	Diwek	ID	Asia/Jakarta	3590433799317661503
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	3590433799317661339
12.35275	121.06761	San Jose	PH	Asia/Manila	863033069630348024
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	3590433799317661693
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	863033069630348750
34.25807	-88.70464	Tupelo	US	America/Chicago	3590433799317661941
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	8630330696303482410
25.6439	77.9129	Narwar	IN	Asia/Kolkata	8630330696303481800
39.45621	-77.96389	Martinsburg	US	America/New_York	3590433799317661313
31.20176	29.91582	Alexandria	EG	Africa/Cairo	3590433799317661958
34.25628	-78.04471	Leland	US	America/New_York	359043379931766767
49.183239	15.454273	Telč	CZ	Europe/Prague	863033069630348388
0.76755	24.43973	Yangambi	CD	Africa/Lubumbashi	3590433799317662428
11.86064	9.0027	Gaya	NG	Africa/Lagos	8630330696303481487
12.12278	-61.62498	Grenville	GD	America/Grenada	3590433799317662238
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	3590433799317662402
44.99012	-123.02621	Keizer	US	America/Los_Angeles	3590433799317661677
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	359043379931766114
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	8630330696303481263
37.60876	-77.37331	Mechanicsville	US	America/New_York	8630330696303481719
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	3590433799317661552
-12.91667	-39.25	Muritiba	BR	America/Bahia	8630330696303481602
36.21544	65.93249	Sar-e Pul	AF	Asia/Kabul	863033069630348966
33.45122	-86.99666	Hueytown	US	America/Chicago	3590433799317661438
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	3590433799317661131
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	8630330696303481966
54.52156	9.5586	Schleswig	DE	Europe/Berlin	8630330696303482345
45.0408	-93.263	Columbia Heights	US	America/Chicago	863033069630348156
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	863033069630348339
51.21187	4.25633	Beveren	BE	Europe/Brussels	8630330696303481057
51.26	-2.1875	Westbury	GB	Europe/London	8630330696303481115
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	359043379931766312
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	3590433799317661321
28.54944	-81.77285	Clermont	US	America/New_York	8630330696303481131
22.98212	-80.58556	Corralillo	CU	America/Havana	8630330696303481180
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	3590433799317662394
8.79577	-75.69947	San Carlos	CO	America/Bogota	8630330696303482477
48.8449	17.22635	Skalica	SK	Europe/Bratislava	359043379931766890
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	3590433799317661131
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	359043379931766148
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	359043379931766882
21.28306	-89.66123	Progreso	MX	America/Merida	3590433799317661263
39.00622	-77.4286	Sterling	US	America/New_York	3590433799317661420
36.92574	14.72443	Ragusa	IT	Europe/Rome	359043379931766668
34.65918	109.22921	Yanliang	CN	Asia/Shanghai	8630330696303481412
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	3590433799317661776
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	863033069630348230
43.67681	4.63031	Arles	FR	Europe/Paris	3590433799317661263
41.84364	-87.71255	South Lawndale	US	America/Chicago	863033069630348297
35.72917	10.58082	Msaken	TN	Africa/Tunis	3590433799317661305
35.95664	36.7138	Binnish	SY	Asia/Damascus	359043379931766882
43.32393	5.4584	Les Olives	FR	Europe/Paris	3590433799317661461
35.89972	14.51472	Valletta	MT	Europe/Malta	359043379931766619
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	863033069630348222
33.7207	-116.21677	Indio	US	America/Los_Angeles	8630330696303481172
37.16911	10.03478	El Alia	TN	Africa/Tunis	3590433799317661297
40.55851	17.80774	Mesagne	IT	Europe/Rome	8630330696303482212
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	8630330696303481933
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	3590433799317661594
31.28092	74.85849	Patti	IN	Asia/Kolkata	359043379931766395
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	863033069630348867
-3.20333	-52.20639	Altamira	BR	America/Santarem	3590433799317662006
50.82882	-0.32247	Lancing	GB	Europe/London	3590433799317662063
44.73941	-93.12577	Rosemount	US	America/Chicago	3590433799317661008
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	3590433799317662261
50.5107	18.30056	Strzelce Opolskie	PL	Europe/Warsaw	359043379931766122
-8.66667	-35.71667	Catende	BR	America/Recife	8630330696303481875
51.168	7.973	Finnentrop	DE	Europe/Berlin	8630330696303481313
26.11527	86.59509	Supaul	IN	Asia/Kolkata	3590433799317662311
41.55815	-73.0515	Waterbury	US	America/New_York	863033069630348164
48.07667	8.64409	Trossingen	DE	Europe/Berlin	863033069630348339
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	8630330696303481610
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	3590433799317661289
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	3590433799317661982
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	359043379931766460
50.76306	-1.29772	Cowes	GB	Europe/London	359043379931766734
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	359043379931766700
41.0051	-73.78458	Scarsdale	US	America/New_York	8630330696303481149
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	8630330696303481487
36.82167	128.63083	Eisen	KR	Asia/Seoul	3590433799317662360
43.61092	3.87723	Montpellier	FR	Europe/Paris	8630330696303482097
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	863033069630348891
36.61033	-88.31476	Murray	US	America/Chicago	863033069630348891
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	3590433799317661834
38.70734	-77.02303	Fort Washington	US	America/New_York	3590433799317661982
60.18427	24.95034	Kallio	FI	Europe/Helsinki	3590433799317662279
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	8630330696303481677
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	359043379931766171
51.40944	46.04833	Privolzhskiy	RU	Europe/Saratov	3590433799317662170
53.46506	-1.47217	Chapletown	GB	Europe/London	8630330696303481693
37.65181	120.33063	Longgang	CN	Asia/Shanghai	3590433799317661586
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	863033069630348826
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	863033069630348388
-31.95224	115.8614	Perth	AU	Australia/Perth	8630330696303481958
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	3590433799317662006
26.2173	-80.22588	North Lauderdale	US	America/New_York	8630330696303482386
35.6803	51.0193	Shahre Jadide Andisheh	IR	Asia/Tehran	8630330696303482071
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	359043379931766932
57.14369	-2.09814	Aberdeen	GB	Europe/London	8630330696303482055
-3.74912	-73.25383	Iquitos	PE	America/Lima	8630330696303481875
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	863033069630348719
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	3590433799317662279
14.67751	-60.94228	Le Robert	MQ	America/Martinique	3590433799317661057
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	8630330696303481586
33.78333	114.51667	Wacheng	CN	Asia/Shanghai	863033069630348289
50.073658	14.418540	Praha	CZ	Europe/Prague	8630330696303482428
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	359043379931766429
50.80019	7.20769	Siegburg	DE	Europe/Berlin	3590433799317661156
43.50891	16.43915	Split	HR	Europe/Zagreb	8630330696303482378
9.535	-13.68778	Camayenne	GN	Africa/Conakry	359043379931766825
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	3590433799317661560
49.5099	6.74549	Losheim	DE	Europe/Berlin	359043379931766437
36.72544	3.55665	Thenia	DZ	Africa/Algiers	3590433799317661321
51.39323	0.47713	Strood	GB	Europe/London	863033069630348545
45.16024	-93.08883	Lino Lakes	US	America/Chicago	3590433799317661990
32.55531	76.12647	Chamba	IN	Asia/Kolkata	359043379931766528
-32.05251	115.88782	Willetton	AU	Australia/Perth	8630330696303482238
42.93369	-72.27814	Keene	US	America/New_York	3590433799317661289
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	3590433799317661511
44.27804	-88.27205	Kaukauna	US	America/Chicago	8630330696303482295
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	8630330696303481404
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	359043379931766643
31.12406	-97.90308	Copperas Cove	US	America/Chicago	3590433799317661610
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	863033069630348354
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	3590433799317662337
21.53889	71.57737	Gariadhar	IN	Asia/Kolkata	3590433799317661909
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	359043379931766049
33.98154	-81.23621	Lexington	US	America/New_York	8630330696303481230
29.53885	-95.44744	Fresno	US	America/Chicago	359043379931766882
40.5576	-74.28459	Woodbridge	US	America/New_York	8630330696303482238
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	359043379931766940
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	3590433799317661057
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	359043379931766791
14.66	120.56528	Pilar	PH	Asia/Manila	3590433799317661255
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	359043379931766635
38.72706	-9.24671	Carnaxide	PT	Europe/Lisbon	863033069630348636
12.74409	-8.07257	Kati	ML	Africa/Bamako	3590433799317661586
40.60538	-73.75513	Far Rockaway	US	America/New_York	359043379931766155
34.4833	136.84186	Toba	JP	Asia/Tokyo	3590433799317661149
33.41012	-91.06177	Greenville	US	America/Chicago	8630330696303481982
33.08014	-83.2321	Milledgeville	US	America/New_York	8630330696303481495
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	3590433799317662246
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	863033069630348958
51.03427	5.37429	Houthalen	BE	Europe/Brussels	8630330696303481040
51.168	7.973	Finnentrop	DE	Europe/Berlin	3590433799317661420
28.88162	120.03308	Guli	CN	Asia/Shanghai	3590433799317662121
38.58894	-89.99038	Fairview Heights	US	America/Chicago	863033069630348479
-8.28333	-35.03333	Cabo	BR	America/Recife	3590433799317661271
58.1908	40.17171	Danilov	RU	Europe/Moscow	3590433799317662204
11.00599	77.5609	Kangayam	IN	Asia/Kolkata	8630330696303481446
-7.51611	109.05389	Wangon	ID	Asia/Jakarta	3590433799317662220
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	8630330696303482428
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	3590433799317661891
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	863033069630348669
59.33333	18.28333	Boo	SE	Europe/Stockholm	863033069630348412
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	863033069630348040
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	863033069630348081
45.78071	12.84052	Portogruaro	IT	Europe/Rome	863033069630348941
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	3590433799317662261
