ts	imei	mwra	c.android.youtube	c.dogalize	c.android.chrome	c.katana	c.android.gm	c.android.vending	c.UCMobile.intl	c.UCMobile.x86	c.updateassist	c.raider
2018-05-13 03:41:00	3590433799317661065	0.00000	8.54483	13.38734	13.44059	10.73416	14.40697	0.02681	39.20272	65.89471	43.98866	36.46617
2018-05-13 03:42:00	3590433799317661248	1.00000	17.30839	13.40971	15.06618	13.25665	6.55043	0.01209	80.03086	95.55243	59.57354	73.46344
2018-05-13 03:43:00	3590433799317661123	0.00000	7.97110	11.49126	10.33230	6.21645	12.08706	0.00311	93.45505	16.66077	93.50806	0.12098
2018-05-13 03:44:00	8630330696303482402	1.00000	9.63810	7.38755	14.76617	6.99240	15.48463	0.12355	83.94761	6.14794	77.21215	64.43715
2018-05-13 03:45:00	8630330696303481131	0.00000	9.38340	10.96550	12.34895	9.96819	12.99252	0.59001	28.33878	0.00924	74.86932	91.02854
2018-05-13 03:46:00	359043379931766346	1.00000	10.88179	14.33127	13.99807	13.62848	11.67386	0.02252	92.61079	22.34917	90.18910	35.22777
2018-05-13 03:47:00	3590433799317661354	0.00000	11.16614	10.87796	12.84355	13.29505	12.72792	0.06885	5.17599	98.19585	19.04182	32.52248
2018-05-13 03:48:00	3590433799317661537	1.00000	14.87215	12.30811	11.61180	12.86374	8.15487	0.00026	77.01448	18.73398	51.40262	96.33674
2018-05-13 03:49:00	359043379931766858	0.00000	10.01506	12.12017	13.71075	12.28477	12.10235	0.00094	81.14562	85.75700	20.38198	40.03629
2018-05-13 03:50:00	359043379931766015	1.00000	14.74261	11.30021	10.22630	8.27308	11.64706	0.02877	86.33152	0.14251	17.84217	51.44245
2018-05-13 03:51:00	3590433799317662089	0.00000	11.69709	10.49235	14.71540	14.24893	12.19468	0.01231	2.44808	49.20202	28.34969	40.21740
2018-05-13 03:52:00	359043379931766577	0.00000	9.36027	7.77633	5.61402	10.64079	6.05499	0.00012	12.46337	14.59607	73.68033	97.88348
2018-05-13 03:53:00	863033069630348370	1.00000	15.97902	16.23648	16.98222	11.63507	8.92142	0.06278	84.78272	91.25065	57.39846	82.09589
2018-05-13 03:54:00	8630330696303481230	1.00000	11.06650	12.31186	14.48574	13.61038	12.06041	0.01000	82.43351	19.66412	19.08909	65.95946
2018-05-13 03:55:00	3590433799317661933	1.00000	14.41955	15.42438	16.68311	11.45823	9.33863	0.00093	74.37897	45.73856	43.49374	58.88048
2018-05-13 03:56:00	3590433799317662014	1.00000	11.09699	9.30727	12.49842	14.95899	8.69852	0.00411	21.67709	4.32296	57.67987	60.93088
2018-05-13 03:57:00	8630330696303481685	1.00000	11.95362	6.52525	9.61593	7.41812	11.21878	0.00087	35.67926	8.06643	58.17016	1.75634
2018-05-13 03:58:00	3590433799317662428	1.00000	15.54332	12.84114	14.72946	10.73104	12.13427	0.00011	20.80339	25.39854	53.09290	21.39694
2018-05-13 03:59:00	359043379931766411	1.00000	15.55522	13.82527	13.03440	15.02244	9.33234	0.00586	60.38326	46.55179	23.94116	22.67911
2018-05-13 04:00:00	359043379931766171	1.00000	13.07672	12.15521	13.02081	13.98971	7.31170	0.00009	53.41114	83.29194	4.07208	70.99441
2018-05-13 04:01:00	8630330696303482469	1.00000	12.86964	8.14520	10.23863	8.83622	8.68350	0.00012	14.20185	89.81462	83.68823	9.69459
2018-05-13 04:02:00	8630330696303481057	1.00000	15.62001	10.35435	9.52378	9.75436	9.33282	0.00343	87.09167	10.03230	25.93138	92.77519
2018-05-13 04:03:00	3590433799317661461	1.00000	14.01838	15.11272	14.71005	8.66154	11.69968	0.00532	38.60508	23.17315	36.82791	87.08107
2018-05-13 04:04:00	3590433799317661271	1.00000	13.53870	8.95988	9.07087	9.38698	9.61687	0.00154	22.40162	20.16467	29.71042	38.10384
2018-05-13 04:05:00	359043379931766155	1.00000	12.11564	9.89033	7.73156	9.86997	6.22591	0.00016	1.29477	34.35427	51.05637	7.48749
2018-05-13 04:06:00	863033069630348511	1.00000	13.84654	8.50012	10.54300	9.61659	9.82742	0.00082	60.42559	90.00335	29.31263	20.06372
2018-05-13 04:07:00	8630330696303482246	1.00000	11.33984	9.31868	7.76766	10.13538	9.76649	0.00027	98.62664	48.25403	75.99713	32.90342
2018-05-13 04:08:00	3590433799317661396	1.00000	14.46004	8.60739	10.32473	9.26034	10.47349	0.00531	1.32585	72.08051	13.49917	55.86967
2018-05-13 04:09:00	359043379931766411	1.00000	10.88622	13.99518	12.85885	13.43046	9.99047	0.00069	45.91580	68.52003	54.70245	26.36893
2018-05-13 04:10:00	863033069630348941	0.00000	4.76050	7.34188	19.51427	14.29663	12.23828	0.21811	85.62890	72.82337	57.55372	89.61629
2018-05-13 04:11:00	3590433799317662279	1.00000	6.57120	6.30917	4.47685	9.05932	7.35096	0.00006	58.14921	6.27181	0.12017	75.45416
2018-05-13 04:12:00	8630330696303481784	0.00000	10.96252	12.52410	13.88869	10.92134	13.22723	0.06392	27.21213	48.15589	96.57625	66.01888
2018-05-13 04:13:00	8630330696303481073	0.00000	10.44830	9.81542	13.90214	12.56037	9.42818	0.05934	27.90647	68.87995	2.19581	96.75537
2018-05-13 04:14:00	8630330696303481446	0.00000	10.17038	11.58272	11.61199	8.33315	10.80119	0.00854	71.20517	50.55044	78.45758	18.93575
2018-05-13 04:15:00	8630330696303481073	1.00000	14.01895	17.04660	16.42166	11.13303	9.70163	0.08365	95.83263	19.71312	45.90646	92.91303
2018-05-13 04:16:00	3590433799317661719	1.00000	14.25786	15.92996	14.19951	8.81916	10.99895	0.00181	95.76434	53.63131	70.80867	68.66453
2018-05-13 04:17:00	3590433799317661289	1.00000	11.63228	12.87577	13.72515	15.37507	11.25586	0.00049	19.79641	78.23439	97.25342	53.27526
2018-05-13 04:18:00	8630330696303482410	0.00000	15.75640	10.08648	11.54382	11.30714	11.90002	0.02712	50.97011	66.31201	81.96799	58.35049
2018-05-13 04:19:00	8630330696303481644	1.00000	16.63461	12.71204	12.80127	11.14534	10.77915	0.00447	64.46480	80.53052	82.66178	62.61947
2018-05-13 04:20:00	359043379931766072	1.00000	12.72470	11.50873	11.30833	14.78817	11.64491	0.00033	92.48936	90.41985	0.72116	43.44102
2018-05-13 04:21:00	8630330696303481156	1.00000	14.10798	10.76212	15.20588	11.96429	7.44576	0.00161	12.89319	35.67478	70.55631	49.49884
2018-05-13 04:22:00	863033069630348263	1.00000	14.07159	11.65822	9.66987	11.89595	10.92970	0.00511	58.00094	2.68115	32.18147	96.68490
2018-05-13 04:23:00	3590433799317661461	1.00000	12.03528	10.63692	8.79290	11.08244	8.54945	0.00026	69.49134	29.73842	73.12436	82.78664
2018-05-13 04:24:00	863033069630348925	1.00000	14.40920	9.83576	8.08579	8.72262	8.98246	0.00584	68.88578	54.25649	7.10723	3.67516
2018-05-13 04:25:00	3590433799317661107	1.00000	12.68588	7.13264	10.66890	7.44329	9.70224	0.00049	56.83116	66.44850	30.78716	21.18110
2018-05-13 04:26:00	863033069630348529	0.00000	11.72257	8.43834	13.81148	14.77169	14.19384	0.21480	33.56395	87.24858	42.49872	97.49619
2018-05-13 04:27:00	3590433799317661255	0.00000	8.14703	9.86057	12.51007	11.83844	8.24393	0.00643	81.53933	22.27187	41.64716	80.89698
2018-05-13 04:28:00	8630330696303481511	1.00000	11.37884	15.55792	15.68833	10.41133	11.97123	0.00012	27.36333	64.85762	72.36541	69.32787
2018-05-13 04:29:00	3590433799317662303	1.00000	14.75210	10.72747	11.04459	9.05951	9.99162	0.00124	50.58045	55.97430	5.30082	23.94846
2018-05-13 04:30:00	8630330696303482337	0.00000	6.71515	7.97494	15.32428	12.06700	3.81102	0.00039	75.96274	3.93348	73.15835	69.44282
2018-05-13 04:31:00	3590433799317661008	0.00000	11.75752	8.98197	9.18081	14.26692	10.77275	0.14822	54.81469	33.04796	30.64109	31.11953
2018-05-13 04:32:00	863033069630348552	0.00000	9.56797	9.30011	14.03253	13.04375	12.31898	0.30138	86.60021	41.56687	28.20764	43.65312
2018-05-13 04:33:00	8630330696303481917	1.00000	16.35629	11.84139	11.59639	9.07763	11.32117	0.40612	50.49120	5.45577	50.43602	50.40611
2018-05-13 04:34:00	863033069630348453	1.00000	11.76031	9.05777	9.81237	8.46365	10.70941	0.00020	75.04054	23.70095	63.07555	25.15109
2018-05-13 04:35:00	8630330696303481818	0.00000	11.24375	8.26370	12.44434	14.72919	11.95907	0.18606	84.20091	33.14803	33.54176	34.06171
2018-05-13 04:36:00	863033069630348123	0.00000	9.10753	8.52401	12.60113	13.33003	8.75432	1.09323	43.17524	61.18660	47.70221	31.44934
2018-05-13 04:37:00	3590433799317662279	0.00000	8.92966	13.39717	15.41489	12.45955	15.15513	0.14172	50.63516	30.98291	69.44917	82.76578
2018-05-13 04:38:00	3590433799317662063	0.00000	14.42994	15.92747	15.61851	9.73978	4.78411	0.00007	54.79196	22.40750	52.92747	51.89438
2018-05-13 04:39:00	8630330696303481974	1.00000	13.10754	15.45497	15.42852	9.30546	11.80998	0.00066	52.12366	17.64901	95.52457	80.83455
2018-05-13 04:40:00	863033069630348818	1.00000	16.39353	16.09131	16.75842	10.36003	5.99645	0.00290	62.85209	26.91051	8.34537	29.56928
2018-05-13 04:41:00	8630330696303481768	1.00000	15.24430	11.29863	8.95997	13.99904	7.63131	0.00101	64.91216	31.89601	25.23534	37.59463
2018-05-13 04:42:00	863033069630348081	0.00000	10.26225	9.55604	11.10135	13.90681	11.36077	0.36260	21.62015	17.35914	69.17614	34.49634
2018-05-13 04:43:00	3590433799317661453	0.00000	10.46134	11.05599	13.51531	12.92872	10.73693	0.20558	73.51798	13.75110	58.32181	20.75097
2018-05-13 04:44:00	8630330696303482295	1.00000	17.43073	11.29133	12.89089	10.03015	7.84874	0.00185	67.83015	28.74980	61.56250	36.47349
2018-05-13 04:45:00	3590433799317661750	1.00000	15.66468	15.04317	12.61963	13.12784	9.57543	0.00220	65.58441	16.67912	30.67682	73.33520
2018-05-13 04:46:00	3590433799317661958	0.00000	10.18053	9.46571	13.61043	12.26972	12.20914	0.94501	60.11848	22.18370	71.75611	48.36518
2018-05-13 04:47:00	8630330696303481636	0.00000	11.02445	8.55559	14.45521	8.11590	13.07298	0.15474	59.18976	27.22103	15.41553	43.72919
2018-05-13 04:48:00	3590433799317662311	1.00000	10.31045	13.34379	12.37661	15.33079	11.77637	0.00061	0.37403	90.27495	53.81598	27.20764
2018-05-13 04:49:00	863033069630348560	1.00000	14.01527	8.12126	10.98549	7.99399	8.31561	0.00018	5.03737	74.23026	91.11901	33.11582
2018-05-13 04:50:00	3590433799317661057	1.00000	15.89277	14.69922	15.70469	14.57922	7.72912	0.00051	52.72970	51.44426	35.32261	33.68469
2018-05-13 04:51:00	3590433799317661396	1.00000	12.17959	8.28717	12.77869	15.82271	11.93314	0.02578	62.44875	75.15022	99.47627	17.60778
2018-05-13 04:52:00	8630330696303481271	1.00000	13.55773	10.87049	13.10474	15.26302	6.62714	0.03070	91.18869	6.39184	40.45779	37.68195
2018-05-13 04:53:00	3590433799317662139	1.00000	16.12830	11.04172	10.84404	12.79404	9.99411	0.00035	43.47698	32.72011	1.11616	75.35224
2018-05-13 04:54:00	863033069630348958	0.00000	8.24638	9.34684	14.46845	6.56548	14.56226	0.03365	93.62604	82.69277	54.48789	70.48484
2018-05-13 04:55:00	3590433799317661032	1.00000	11.01043	10.31906	8.33856	13.55486	6.05127	0.00018	32.57513	69.12584	11.09999	45.42030
2018-05-13 04:56:00	3590433799317662212	0.00000	10.87889	11.20358	12.28009	14.44225	8.78793	0.04492	0.52629	44.53291	62.61939	89.46651
2018-05-13 04:57:00	863033069630348115	0.00000	9.74477	6.77728	12.68745	7.90222	12.72733	0.04702	94.61897	4.49392	42.06446	75.10775
2018-05-13 04:58:00	3590433799317661560	0.00000	9.03159	8.17073	13.07368	15.15058	7.82054	0.01778	6.52466	45.73192	64.75562	31.65335
2018-05-13 04:59:00	3590433799317661446	1.00000	10.77069	17.18582	16.42413	10.41302	13.39766	0.00009	72.35111	30.53723	86.57924	18.72021
2018-05-13 05:00:00	8630330696303481636	1.00000	13.91247	9.43277	8.13388	9.18077	8.20350	0.00089	24.98254	8.39731	10.26468	53.64616
2018-05-13 05:01:00	359043379931766734	1.00000	15.31062	12.97170	11.36696	14.25846	7.78963	0.01153	16.04913	2.67621	69.90537	70.78105
2018-05-13 05:02:00	359043379931766478	1.00000	12.58159	9.24290	15.63400	13.81754	13.22970	0.00403	98.82161	46.67606	16.55624	29.85557
2018-05-13 05:03:00	863033069630348214	1.00000	13.69953	15.04439	16.19021	13.40229	8.46192	0.00034	64.54206	35.05698	9.57603	94.36640
2018-05-13 05:04:00	863033069630348263	0.00000	10.63212	10.53051	13.39485	11.16347	12.88952	0.03791	30.90108	23.56974	25.87004	61.30693
2018-05-13 05:05:00	8630330696303481255	0.00000	11.40587	10.38371	11.94158	14.86816	9.71497	0.23799	49.97412	63.36384	0.36657	79.54439
2018-05-13 05:06:00	863033069630348529	1.00000	12.22614	10.29042	10.99317	9.54044	12.11188	0.00022	50.25695	53.21075	84.72077	55.92279
2018-05-13 05:07:00	8630330696303482352	1.00000	13.06163	11.61921	11.51243	8.71926	12.57599	0.00014	10.55484	40.54904	17.70308	95.54948
2018-05-13 05:08:00	3590433799317662238	1.00000	13.51897	12.12699	15.07885	11.10249	11.02032	0.00356	9.98749	37.39613	4.68929	20.74152
2018-05-13 05:09:00	3590433799317661701	0.00000	8.26007	9.77661	12.53353	11.10967	12.75940	0.00286	0.17305	0.26757	93.30785	21.92905
2018-05-13 05:10:00	863033069630348529	0.00000	13.91309	11.15959	11.34285	17.71824	11.14202	0.01552	26.94418	1.43406	94.55495	80.30800
2018-05-13 05:11:00	359043379931766247	1.00000	16.15345	8.56692	13.40814	8.51736	8.37283	0.00029	38.42434	59.75494	16.73983	78.89947
2018-05-13 05:12:00	8630330696303482352	1.00000	15.43509	12.10003	11.79102	9.27177	10.92308	0.00253	48.54181	75.22029	56.84963	26.63090
2018-05-13 05:13:00	359043379931766726	1.00000	10.85558	8.84225	10.25723	10.84059	11.91176	0.00026	41.89422	71.12546	97.41753	38.85829
2018-05-13 05:14:00	8630330696303481206	1.00000	8.48576	11.03012	13.53442	11.77512	5.97753	0.02529	67.34326	98.27424	58.10999	75.92164
2018-05-13 05:15:00	863033069630348339	1.00000	13.32331	8.82175	9.84655	8.66433	9.55757	0.00029	48.78199	89.95189	62.53481	77.72800
2018-05-13 05:16:00	863033069630348461	1.00000	13.37852	10.40607	7.20156	8.49600	7.67792	0.00029	32.88824	29.30905	84.69138	88.65157
2018-05-13 05:17:00	3590433799317661610	0.00000	6.37908	8.81798	13.66989	10.14477	15.73392	0.08318	46.42355	30.78980	14.30707	22.28181
2018-05-13 05:18:00	8630330696303481388	1.00000	13.36968	14.99466	14.96105	14.13969	10.90908	0.00107	74.09384	65.63740	24.30161	16.25651
2018-05-13 05:19:00	359043379931766155	1.00000	13.78462	14.57817	14.59823	13.81275	11.45877	0.00090	90.05571	21.30557	49.60567	40.84318
2018-05-13 05:20:00	8630330696303481669	1.00000	13.83371	12.36322	14.84857	11.44989	10.73269	0.00005	51.48123	94.44449	8.43266	83.06697
2018-05-13 05:21:00	359043379931766734	1.00000	12.69057	15.00329	14.17118	14.53996	10.28713	0.00086	97.79980	90.86148	18.31609	77.27663
2018-05-13 05:22:00	8630330696303482139	1.00000	14.04763	16.84383	13.63176	12.33012	9.99133	0.01317	56.78981	44.53667	66.41401	75.91962
2018-05-13 05:23:00	8630330696303481677	1.00000	11.00847	15.49046	13.73012	12.13115	12.29821	0.00009	25.90270	36.89800	82.51998	12.36766
2018-05-13 05:24:00	359043379931766270	1.00000	15.78357	14.77550	15.84254	12.94766	9.74880	0.09443	98.85887	16.82672	17.51336	23.82423
2018-05-13 05:25:00	8630330696303481032	1.00000	12.99617	10.83439	12.62072	10.16715	14.96913	0.02085	52.31644	73.22901	0.95182	47.10607
2018-05-13 05:26:00	8630330696303481669	1.00000	13.55333	9.27717	9.93242	8.19479	10.64077	0.00084	89.55887	59.87399	97.94592	59.84810
2018-05-13 05:27:00	863033069630348057	1.00000	12.72933	8.51171	8.51486	7.50029	10.16630	0.00012	37.08031	32.97077	10.31889	65.94004
2018-05-13 05:28:00	3590433799317661297	1.00000	11.57198	14.35855	13.29257	14.73739	10.30762	0.00032	10.72867	83.08785	65.15054	18.91001
2018-05-13 05:29:00	359043379931766759	1.00000	15.51947	15.36823	11.35830	12.86280	9.55550	0.02253	41.20330	98.69521	99.91117	13.44041
2018-05-13 05:30:00	3590433799317662188	0.00000	9.83266	11.22393	13.95526	9.14666	12.47733	0.02667	9.62345	94.32457	55.76909	8.32990
2018-05-13 05:31:00	359043379931766619	1.00000	8.92202	8.80086	12.69245	8.55013	13.32448	0.00426	37.63172	24.62179	99.52136	3.08338
2018-05-13 05:32:00	3590433799317661354	1.00000	14.59567	14.61438	15.32893	13.68377	9.71409	0.00508	29.14187	43.84248	36.36257	9.49343
2018-05-13 05:33:00	3590433799317662345	0.00000	9.27973	11.89790	15.72356	13.85645	13.28390	0.58570	43.67681	57.00461	79.98951	17.72541
2018-05-13 05:34:00	359043379931766098	0.00000	9.63204	10.00602	9.73935	14.25642	8.54845	0.03464	48.92610	28.10235	84.78347	7.93777
2018-05-13 05:35:00	359043379931766825	1.00000	13.42150	16.82655	12.99457	11.94215	9.31650	0.01004	83.48281	60.10861	43.52391	79.93633
2018-05-13 05:36:00	863033069630348867	1.00000	11.96298	12.31190	10.86030	14.36693	8.16835	0.00077	84.27632	77.83991	16.63714	82.25813
2018-05-13 05:37:00	3590433799317662105	1.00000	12.89753	9.95399	9.09075	9.01413	10.52451	0.00069	58.54220	72.94651	90.35684	45.39363
2018-05-13 05:38:00	8630330696303482055	1.00000	12.58339	8.88547	10.99417	8.77232	10.50479	0.00019	10.31887	31.40136	92.53233	18.02488
2018-05-13 05:39:00	8630330696303482139	0.00000	8.05891	7.14835	11.96082	8.41180	14.84462	1.01785	90.96404	7.65615	33.88971	74.36916
2018-05-13 05:40:00	8630330696303481479	0.00000	8.84681	11.34060	14.70855	11.21126	8.13663	0.03610	97.09898	58.22697	99.35253	84.87397
2018-05-13 05:41:00	3590433799317662360	1.00000	13.42697	10.65052	13.18201	8.80391	12.20647	0.00030	14.62491	74.93116	16.07797	19.83319
2018-05-13 05:42:00	359043379931766908	0.00000	8.37122	11.07837	12.97229	7.81767	13.72881	0.45531	12.07486	13.39436	22.75550	53.84651
2018-05-13 05:43:00	359043379931766981	1.00000	15.64761	13.84472	12.12890	12.90461	7.00956	0.00107	42.87905	93.31732	85.89546	43.20083
2018-05-13 05:44:00	8630330696303481859	0.00000	13.09523	13.19566	9.29807	6.84415	16.86804	0.05782	57.28281	4.73968	64.15745	68.09537
2018-05-13 05:45:00	863033069630348172	0.00000	8.79719	8.45998	12.10580	15.17609	8.45181	0.00682	71.64103	72.10447	60.19532	64.04388
2018-05-13 05:46:00	359043379931766874	1.00000	12.95323	7.65613	9.29793	14.24506	11.78334	0.00005	75.42801	21.43636	72.96530	78.29593
2018-05-13 05:47:00	863033069630348545	0.00000	11.72484	10.39424	10.18167	8.84370	13.22624	0.07730	91.22727	65.95736	6.87765	96.04268
2018-05-13 05:48:00	8630330696303482071	1.00000	11.77986	10.78004	9.27977	9.10643	11.88751	0.00180	44.02694	64.03404	14.68908	29.52376
2018-05-13 05:49:00	3590433799317661529	1.00000	12.88499	13.85789	14.59821	15.46258	10.05956	0.00562	94.41453	99.62243	13.23564	82.98127
2018-05-13 05:50:00	3590433799317662410	0.00000	8.97862	9.49231	14.55752	14.61837	8.65326	0.19526	6.88966	28.92342	18.19907	30.16936
2018-05-13 05:51:00	863033069630348313	0.00000	9.48891	11.80067	13.50512	12.29884	12.03687	0.01988	9.06618	23.80680	5.79129	2.12479
2018-05-13 05:52:00	8630330696303482352	1.00000	12.99299	7.73112	10.60717	9.28110	10.79798	0.00338	50.01756	55.96699	48.51120	32.30203
2018-05-13 05:53:00	3590433799317661834	0.00000	14.89071	10.54725	10.24124	11.42472	10.84329	0.00162	47.84374	68.52433	42.48667	41.54990
2018-05-13 05:54:00	3590433799317662188	1.00000	13.40813	11.96050	14.14306	11.56936	10.20094	0.00006	70.25709	74.26003	40.00133	70.32922
2018-05-13 05:55:00	3590433799317661552	1.00000	14.24927	8.21902	7.88521	6.77676	5.04685	0.00100	92.07176	81.58904	55.22131	43.74452
2018-05-13 05:56:00	863033069630348966	1.00000	15.40751	12.53907	11.47851	12.02426	10.89594	0.00348	78.37482	6.09007	8.02981	12.47985
2018-05-13 05:57:00	863033069630348032	1.00000	15.84701	10.38216	10.38641	8.22872	7.03563	0.00074	61.44104	1.49317	75.75908	55.76411
2018-05-13 05:58:00	8630330696303481115	1.00000	17.27782	14.07958	11.72052	12.81552	7.62447	0.00076	62.82948	13.29661	56.78476	20.98214
2018-05-13 05:59:00	8630330696303482048	1.00000	11.73819	11.72130	9.67426	11.58023	12.85393	0.00047	88.27783	52.40656	14.94499	41.94055
2018-05-13 06:00:00	863033069630348511	1.00000	13.65793	13.31354	8.23158	12.57361	8.34548	0.00194	5.44476	98.01814	37.32630	56.04272
2018-05-13 06:01:00	863033069630348610	1.00000	11.81034	16.11273	14.07400	9.74737	10.87734	0.00017	18.35547	53.56738	78.71522	6.37564
2018-05-13 06:02:00	8630330696303481107	1.00000	11.14890	8.39840	7.73021	11.41354	8.57388	0.00159	77.05615	21.45848	28.58935	92.86341
2018-05-13 06:03:00	8630330696303481636	1.00000	12.90249	12.34375	10.89675	13.83249	12.93806	0.00061	15.80920	61.16109	37.54060	64.62952
2018-05-13 06:04:00	3590433799317661230	1.00000	12.59956	8.86822	10.09000	7.59944	13.63969	0.00201	47.16276	91.96009	14.56556	41.26769
2018-05-13 06:05:00	863033069630348206	0.00000	11.97707	7.77655	13.24367	16.16340	12.86211	0.00301	50.50064	80.91496	16.65814	55.03587
2018-05-13 06:06:00	359043379931766049	0.00000	9.70951	9.79204	13.09409	13.17338	11.03929	0.03763	46.34482	4.69951	70.37426	9.62417
2018-05-13 06:07:00	863033069630348784	0.00000	12.41996	10.83342	11.17606	14.80059	10.63486	0.04033	83.04305	61.00963	77.18931	93.53882
2018-05-13 06:08:00	3590433799317662204	1.00000	12.05441	8.66939	10.13969	10.19682	10.31425	0.00041	20.84626	3.96100	93.00784	77.25098
2018-05-13 06:09:00	3590433799317661552	1.00000	15.95253	9.58317	7.53826	7.95262	7.33390	0.05243	87.29263	96.87620	18.97813	93.68314
2018-05-13 06:10:00	3590433799317661420	0.00000	6.07634	10.49026	15.98496	11.09011	11.68859	0.03593	63.31343	72.59858	6.47728	16.86875
2018-05-13 06:11:00	8630330696303481743	1.00000	11.11045	11.37973	12.74428	14.17712	12.08676	0.00028	44.10039	40.88676	98.57258	12.32093
2018-05-13 06:12:00	359043379931766635	1.00000	14.66526	17.55672	15.10083	11.89092	7.08648	0.00045	45.93222	4.01461	84.17255	10.06147
2018-05-13 06:13:00	863033069630348081	1.00000	14.51276	14.28650	9.29419	12.22983	12.58623	0.00467	8.93747	33.81894	13.17724	10.31410
2018-05-13 06:14:00	863033069630348172	1.00000	13.33877	16.14480	13.95496	12.00905	9.75152	0.00116	86.63109	67.33952	81.54545	67.21915
2018-05-13 06:15:00	8630330696303481917	1.00000	15.36591	11.67150	17.59414	14.82852	5.08962	0.00120	46.08118	43.26005	36.45532	91.84273
2018-05-13 06:16:00	863033069630348883	1.00000	12.25627	12.09286	11.62887	9.49405	13.53875	0.00114	35.60301	97.15027	52.98442	17.83573
2018-05-13 06:17:00	3590433799317661073	0.00000	11.30814	10.38773	8.91699	16.92798	9.44619	0.54160	64.47145	82.64736	68.62447	19.38076
2018-05-13 06:18:00	3590433799317661685	0.00000	8.87957	9.54672	15.28543	15.61816	8.09320	0.38107	54.52350	4.68423	9.20334	60.76542
2018-05-13 06:19:00	8630330696303481057	1.00000	11.91916	12.53832	14.06530	17.13529	9.43802	0.00974	38.64131	14.04289	11.16667	22.66456
2018-05-13 06:20:00	8630330696303481560	1.00000	13.85240	13.61717	13.50652	13.20809	10.12951	0.00065	62.34080	52.37288	22.26424	87.25376
2018-05-13 06:21:00	3590433799317661396	1.00000	13.05433	12.52047	14.39191	12.89464	9.02291	0.00093	17.78051	54.75852	43.49241	50.04177
2018-05-13 06:22:00	8630330696303481743	0.00000	11.79696	11.31638	10.30203	16.16421	9.33858	0.09085	37.85796	15.93620	3.47389	42.03048
2018-05-13 06:23:00	3590433799317661529	0.00000	7.58229	9.42521	14.50679	10.68520	8.11452	0.01009	86.11030	79.01813	26.00119	52.11443
2018-05-13 06:24:00	863033069630348453	1.00000	14.75138	16.83313	13.52035	12.40164	11.08166	0.01409	22.67754	76.88634	24.43664	16.47170
2018-05-13 06:25:00	359043379931766965	1.00000	11.62252	12.00742	16.12605	11.97903	14.27658	0.00051	52.22479	59.61314	44.51942	12.20207
2018-05-13 06:26:00	359043379931766791	0.00000	11.78086	8.21820	13.08790	7.29671	12.84950	0.19460	29.46806	52.99019	60.25187	62.29823
2018-05-13 06:27:00	3590433799317662014	1.00000	12.31911	12.94486	14.22277	13.79061	11.51017	0.00032	58.03320	8.45260	61.46847	20.55763
2018-05-13 06:28:00	359043379931766767	0.00000	6.16531	5.41941	17.29852	8.09642	14.90263	1.26942	22.21106	11.05212	13.67517	45.67354
2018-05-13 06:29:00	359043379931766411	1.00000	15.67151	11.98606	13.45513	13.54306	12.39923	0.01250	99.92367	8.47190	64.93876	54.63724
2018-05-13 06:30:00	3590433799317661594	1.00000	15.12064	10.16925	10.02526	8.95208	10.77016	0.00491	10.56577	75.50689	31.91149	95.16400
2018-05-13 06:31:00	3590433799317662196	0.00000	12.56426	7.86530	10.51432	18.25907	10.46184	0.03391	83.31182	9.23158	76.68796	24.77026
2018-05-13 06:32:00	8630330696303482493	0.00000	8.88859	7.91116	13.22728	14.49849	8.28929	0.00694	68.51458	21.09030	71.37372	68.74383
2018-05-13 06:33:00	8630330696303481669	1.00000	13.91246	14.73272	12.18413	12.44270	11.45793	0.00121	7.80213	35.17860	41.48886	9.05201
2018-05-13 06:34:00	8630330696303481792	1.00000	11.86653	13.07221	13.81224	13.60856	8.61871	0.00251	88.48863	73.90713	32.54378	9.99726
2018-05-13 06:35:00	359043379931766510	1.00000	15.32509	10.80307	12.97007	9.97396	9.84020	0.00020	44.59456	16.13496	63.83701	7.07265
2018-05-13 06:36:00	863033069630348362	1.00000	14.82351	15.60317	13.42709	13.29607	11.09292	0.00432	68.82046	32.74843	1.40681	38.12265
2018-05-13 06:37:00	863033069630348958	1.00000	13.24183	9.43114	8.54177	9.20995	10.23913	0.00192	57.88749	38.10020	61.20638	92.28574
2018-05-13 06:38:00	359043379931766122	1.00000	12.45205	9.96556	9.97006	10.54802	10.61440	0.00342	7.94245	42.06845	43.35765	20.14729
2018-05-13 06:39:00	863033069630348826	1.00000	14.97244	10.96149	9.84958	11.74984	8.97037	0.01284	85.90223	11.10830	97.82427	86.99606
2018-05-13 06:40:00	359043379931766841	1.00000	12.09029	8.87813	10.22748	8.60654	9.31577	0.00024	43.59797	35.67363	51.51488	94.02157
2018-05-13 06:41:00	359043379931766668	0.00000	6.67412	8.51450	16.76787	10.36127	6.00495	0.00092	4.17324	93.91660	61.97116	69.60273
2018-05-13 06:42:00	8630330696303481156	1.00000	11.38204	12.51410	12.11890	13.11056	8.75356	0.00010	89.83436	20.24314	5.44979	13.08024
2018-05-13 06:43:00	8630330696303481388	0.00000	14.24084	10.82195	9.97510	7.74182	13.80082	0.00276	32.58689	71.76896	93.76657	35.66646
2018-05-13 06:44:00	359043379931766320	1.00000	12.93815	7.86701	8.22141	7.54955	9.32592	0.00016	95.07021	72.80325	99.59840	67.56795
